ERROR:root:Division by zero error: division by zero
ERROR:root:This is an error message
CRITICAL:root:This is a critical message
ERROR:root:This is an error message.
DEBUG:MyLogger:This is log message number 8048
DEBUG:MyLogger:This is log message number 8049
DEBUG:MyLogger:This is log message number 8050
DEBUG:MyLogger:This is log message number 8051
DEBUG:MyLogger:This is log message number 8052
DEBUG:MyLogger:This is log message number 8053
DEBUG:MyLogger:This is log message number 8054
DEBUG:MyLogger:This is log message number 8055
DEBUG:MyLogger:This is log message number 8056
DEBUG:MyLogger:This is log message number 8057
DEBUG:MyLogger:This is log message number 8058
DEBUG:MyLogger:This is log message number 8059
DEBUG:MyLogger:This is log message number 8060
DEBUG:MyLogger:This is log message number 8061
DEBUG:MyLogger:This is log message number 8062
DEBUG:MyLogger:This is log message number 8063
DEBUG:MyLogger:This is log message number 8064
DEBUG:MyLogger:This is log message number 8065
DEBUG:MyLogger:This is log message number 8066
DEBUG:MyLogger:This is log message number 8067
DEBUG:MyLogger:This is log message number 8068
DEBUG:MyLogger:This is log message number 8069
DEBUG:MyLogger:This is log message number 8070
DEBUG:MyLogger:This is log message number 8071
DEBUG:MyLogger:This is log message number 8072
DEBUG:MyLogger:This is log message number 8073
DEBUG:MyLogger:This is log message number 8074
DEBUG:MyLogger:This is log message number 8075
DEBUG:MyLogger:This is log message number 8076
DEBUG:MyLogger:This is log message number 8077
DEBUG:MyLogger:This is log message number 8078
DEBUG:MyLogger:This is log message number 8079
DEBUG:MyLogger:This is log message number 8080
DEBUG:MyLogger:This is log message number 8081
DEBUG:MyLogger:This is log message number 8082
DEBUG:MyLogger:This is log message number 8083
DEBUG:MyLogger:This is log message number 8084
DEBUG:MyLogger:This is log message number 8085
DEBUG:MyLogger:This is log message number 8086
DEBUG:MyLogger:This is log message number 8087
DEBUG:MyLogger:This is log message number 8088
DEBUG:MyLogger:This is log message number 8089
DEBUG:MyLogger:This is log message number 8090
DEBUG:MyLogger:This is log message number 8091
DEBUG:MyLogger:This is log message number 8092
DEBUG:MyLogger:This is log message number 8093
DEBUG:MyLogger:This is log message number 8094
DEBUG:MyLogger:This is log message number 8095
DEBUG:MyLogger:This is log message number 8096
DEBUG:MyLogger:This is log message number 8097
DEBUG:MyLogger:This is log message number 8098
DEBUG:MyLogger:This is log message number 8099
DEBUG:MyLogger:This is log message number 8100
DEBUG:MyLogger:This is log message number 8101
DEBUG:MyLogger:This is log message number 8102
DEBUG:MyLogger:This is log message number 8103
DEBUG:MyLogger:This is log message number 8104
DEBUG:MyLogger:This is log message number 8105
DEBUG:MyLogger:This is log message number 8106
DEBUG:MyLogger:This is log message number 8107
DEBUG:MyLogger:This is log message number 8108
DEBUG:MyLogger:This is log message number 8109
DEBUG:MyLogger:This is log message number 8110
DEBUG:MyLogger:This is log message number 8111
DEBUG:MyLogger:This is log message number 8112
DEBUG:MyLogger:This is log message number 8113
DEBUG:MyLogger:This is log message number 8114
DEBUG:MyLogger:This is log message number 8115
DEBUG:MyLogger:This is log message number 8116
DEBUG:MyLogger:This is log message number 8117
DEBUG:MyLogger:This is log message number 8118
DEBUG:MyLogger:This is log message number 8119
DEBUG:MyLogger:This is log message number 8120
DEBUG:MyLogger:This is log message number 8121
DEBUG:MyLogger:This is log message number 8122
DEBUG:MyLogger:This is log message number 8123
DEBUG:MyLogger:This is log message number 8124
DEBUG:MyLogger:This is log message number 8125
DEBUG:MyLogger:This is log message number 8126
DEBUG:MyLogger:This is log message number 8127
DEBUG:MyLogger:This is log message number 8128
DEBUG:MyLogger:This is log message number 8129
DEBUG:MyLogger:This is log message number 8130
DEBUG:MyLogger:This is log message number 8131
DEBUG:MyLogger:This is log message number 8132
DEBUG:MyLogger:This is log message number 8133
DEBUG:MyLogger:This is log message number 8134
DEBUG:MyLogger:This is log message number 8135
DEBUG:MyLogger:This is log message number 8136
DEBUG:MyLogger:This is log message number 8137
DEBUG:MyLogger:This is log message number 8138
DEBUG:MyLogger:This is log message number 8139
DEBUG:MyLogger:This is log message number 8140
DEBUG:MyLogger:This is log message number 8141
DEBUG:MyLogger:This is log message number 8142
DEBUG:MyLogger:This is log message number 8143
DEBUG:MyLogger:This is log message number 8144
DEBUG:MyLogger:This is log message number 8145
DEBUG:MyLogger:This is log message number 8146
DEBUG:MyLogger:This is log message number 8147
DEBUG:MyLogger:This is log message number 8148
DEBUG:MyLogger:This is log message number 8149
DEBUG:MyLogger:This is log message number 8150
DEBUG:MyLogger:This is log message number 8151
DEBUG:MyLogger:This is log message number 8152
DEBUG:MyLogger:This is log message number 8153
DEBUG:MyLogger:This is log message number 8154
DEBUG:MyLogger:This is log message number 8155
DEBUG:MyLogger:This is log message number 8156
DEBUG:MyLogger:This is log message number 8157
DEBUG:MyLogger:This is log message number 8158
DEBUG:MyLogger:This is log message number 8159
DEBUG:MyLogger:This is log message number 8160
DEBUG:MyLogger:This is log message number 8161
DEBUG:MyLogger:This is log message number 8162
DEBUG:MyLogger:This is log message number 8163
DEBUG:MyLogger:This is log message number 8164
DEBUG:MyLogger:This is log message number 8165
DEBUG:MyLogger:This is log message number 8166
DEBUG:MyLogger:This is log message number 8167
DEBUG:MyLogger:This is log message number 8168
DEBUG:MyLogger:This is log message number 8169
DEBUG:MyLogger:This is log message number 8170
DEBUG:MyLogger:This is log message number 8171
DEBUG:MyLogger:This is log message number 8172
DEBUG:MyLogger:This is log message number 8173
DEBUG:MyLogger:This is log message number 8174
DEBUG:MyLogger:This is log message number 8175
DEBUG:MyLogger:This is log message number 8176
DEBUG:MyLogger:This is log message number 8177
DEBUG:MyLogger:This is log message number 8178
DEBUG:MyLogger:This is log message number 8179
DEBUG:MyLogger:This is log message number 8180
DEBUG:MyLogger:This is log message number 8181
DEBUG:MyLogger:This is log message number 8182
DEBUG:MyLogger:This is log message number 8183
DEBUG:MyLogger:This is log message number 8184
DEBUG:MyLogger:This is log message number 8185
DEBUG:MyLogger:This is log message number 8186
DEBUG:MyLogger:This is log message number 8187
DEBUG:MyLogger:This is log message number 8188
DEBUG:MyLogger:This is log message number 8189
DEBUG:MyLogger:This is log message number 8190
DEBUG:MyLogger:This is log message number 8191
DEBUG:MyLogger:This is log message number 8192
DEBUG:MyLogger:This is log message number 8193
DEBUG:MyLogger:This is log message number 8194
DEBUG:MyLogger:This is log message number 8195
DEBUG:MyLogger:This is log message number 8196
DEBUG:MyLogger:This is log message number 8197
DEBUG:MyLogger:This is log message number 8198
DEBUG:MyLogger:This is log message number 8199
DEBUG:MyLogger:This is log message number 8200
DEBUG:MyLogger:This is log message number 8201
DEBUG:MyLogger:This is log message number 8202
DEBUG:MyLogger:This is log message number 8203
DEBUG:MyLogger:This is log message number 8204
DEBUG:MyLogger:This is log message number 8205
DEBUG:MyLogger:This is log message number 8206
DEBUG:MyLogger:This is log message number 8207
DEBUG:MyLogger:This is log message number 8208
DEBUG:MyLogger:This is log message number 8209
DEBUG:MyLogger:This is log message number 8210
DEBUG:MyLogger:This is log message number 8211
DEBUG:MyLogger:This is log message number 8212
DEBUG:MyLogger:This is log message number 8213
DEBUG:MyLogger:This is log message number 8214
DEBUG:MyLogger:This is log message number 8215
DEBUG:MyLogger:This is log message number 8216
DEBUG:MyLogger:This is log message number 8217
DEBUG:MyLogger:This is log message number 8218
DEBUG:MyLogger:This is log message number 8219
DEBUG:MyLogger:This is log message number 8220
DEBUG:MyLogger:This is log message number 8221
DEBUG:MyLogger:This is log message number 8222
DEBUG:MyLogger:This is log message number 8223
DEBUG:MyLogger:This is log message number 8224
DEBUG:MyLogger:This is log message number 8225
DEBUG:MyLogger:This is log message number 8226
DEBUG:MyLogger:This is log message number 8227
DEBUG:MyLogger:This is log message number 8228
DEBUG:MyLogger:This is log message number 8229
DEBUG:MyLogger:This is log message number 8230
DEBUG:MyLogger:This is log message number 8231
DEBUG:MyLogger:This is log message number 8232
DEBUG:MyLogger:This is log message number 8233
DEBUG:MyLogger:This is log message number 8234
DEBUG:MyLogger:This is log message number 8235
DEBUG:MyLogger:This is log message number 8236
DEBUG:MyLogger:This is log message number 8237
DEBUG:MyLogger:This is log message number 8238
DEBUG:MyLogger:This is log message number 8239
DEBUG:MyLogger:This is log message number 8240
DEBUG:MyLogger:This is log message number 8241
DEBUG:MyLogger:This is log message number 8242
DEBUG:MyLogger:This is log message number 8243
DEBUG:MyLogger:This is log message number 8244
DEBUG:MyLogger:This is log message number 8245
DEBUG:MyLogger:This is log message number 8246
DEBUG:MyLogger:This is log message number 8247
DEBUG:MyLogger:This is log message number 8248
DEBUG:MyLogger:This is log message number 8249
DEBUG:MyLogger:This is log message number 8250
DEBUG:MyLogger:This is log message number 8251
DEBUG:MyLogger:This is log message number 8252
DEBUG:MyLogger:This is log message number 8253
DEBUG:MyLogger:This is log message number 8254
DEBUG:MyLogger:This is log message number 8255
DEBUG:MyLogger:This is log message number 8256
DEBUG:MyLogger:This is log message number 8257
DEBUG:MyLogger:This is log message number 8258
DEBUG:MyLogger:This is log message number 8259
DEBUG:MyLogger:This is log message number 8260
DEBUG:MyLogger:This is log message number 8261
DEBUG:MyLogger:This is log message number 8262
DEBUG:MyLogger:This is log message number 8263
DEBUG:MyLogger:This is log message number 8264
DEBUG:MyLogger:This is log message number 8265
DEBUG:MyLogger:This is log message number 8266
DEBUG:MyLogger:This is log message number 8267
DEBUG:MyLogger:This is log message number 8268
DEBUG:MyLogger:This is log message number 8269
DEBUG:MyLogger:This is log message number 8270
DEBUG:MyLogger:This is log message number 8271
DEBUG:MyLogger:This is log message number 8272
DEBUG:MyLogger:This is log message number 8273
DEBUG:MyLogger:This is log message number 8274
DEBUG:MyLogger:This is log message number 8275
DEBUG:MyLogger:This is log message number 8276
DEBUG:MyLogger:This is log message number 8277
DEBUG:MyLogger:This is log message number 8278
DEBUG:MyLogger:This is log message number 8279
DEBUG:MyLogger:This is log message number 8280
DEBUG:MyLogger:This is log message number 8281
DEBUG:MyLogger:This is log message number 8282
DEBUG:MyLogger:This is log message number 8283
DEBUG:MyLogger:This is log message number 8284
DEBUG:MyLogger:This is log message number 8285
DEBUG:MyLogger:This is log message number 8286
DEBUG:MyLogger:This is log message number 8287
DEBUG:MyLogger:This is log message number 8288
DEBUG:MyLogger:This is log message number 8289
DEBUG:MyLogger:This is log message number 8290
DEBUG:MyLogger:This is log message number 8291
DEBUG:MyLogger:This is log message number 8292
DEBUG:MyLogger:This is log message number 8293
DEBUG:MyLogger:This is log message number 8294
DEBUG:MyLogger:This is log message number 8295
DEBUG:MyLogger:This is log message number 8296
DEBUG:MyLogger:This is log message number 8297
DEBUG:MyLogger:This is log message number 8298
DEBUG:MyLogger:This is log message number 8299
DEBUG:MyLogger:This is log message number 8300
DEBUG:MyLogger:This is log message number 8301
DEBUG:MyLogger:This is log message number 8302
DEBUG:MyLogger:This is log message number 8303
DEBUG:MyLogger:This is log message number 8304
DEBUG:MyLogger:This is log message number 8305
DEBUG:MyLogger:This is log message number 8306
DEBUG:MyLogger:This is log message number 8307
DEBUG:MyLogger:This is log message number 8308
DEBUG:MyLogger:This is log message number 8309
DEBUG:MyLogger:This is log message number 8310
DEBUG:MyLogger:This is log message number 8311
DEBUG:MyLogger:This is log message number 8312
DEBUG:MyLogger:This is log message number 8313
DEBUG:MyLogger:This is log message number 8314
DEBUG:MyLogger:This is log message number 8315
DEBUG:MyLogger:This is log message number 8316
DEBUG:MyLogger:This is log message number 8317
DEBUG:MyLogger:This is log message number 8318
DEBUG:MyLogger:This is log message number 8319
DEBUG:MyLogger:This is log message number 8320
DEBUG:MyLogger:This is log message number 8321
DEBUG:MyLogger:This is log message number 8322
DEBUG:MyLogger:This is log message number 8323
DEBUG:MyLogger:This is log message number 8324
DEBUG:MyLogger:This is log message number 8325
DEBUG:MyLogger:This is log message number 8326
DEBUG:MyLogger:This is log message number 8327
DEBUG:MyLogger:This is log message number 8328
DEBUG:MyLogger:This is log message number 8329
DEBUG:MyLogger:This is log message number 8330
DEBUG:MyLogger:This is log message number 8331
DEBUG:MyLogger:This is log message number 8332
DEBUG:MyLogger:This is log message number 8333
DEBUG:MyLogger:This is log message number 8334
DEBUG:MyLogger:This is log message number 8335
DEBUG:MyLogger:This is log message number 8336
DEBUG:MyLogger:This is log message number 8337
DEBUG:MyLogger:This is log message number 8338
DEBUG:MyLogger:This is log message number 8339
DEBUG:MyLogger:This is log message number 8340
DEBUG:MyLogger:This is log message number 8341
DEBUG:MyLogger:This is log message number 8342
